class,AATS4dv,C1SP2,C4SP3,NssCH2,NdsCH,NssssC,NdO,StCH,fragCpx,ZMIC1,FilterItLogS,PEOE_VSA2,PEOE_VSA12,SlogP_VSA10,EState_VSA1,nRing,n6aHRing,nG12FRing,n9FaRing
1,2.7579617834394905,0,1,3,0,1,1,0.0,191.05,46.50052918870476,-4.503276405110416,4.899909730850478,0.0,10.481923458755384,6.093240070938415,4,0,1,0
1,3.0273972602739727,0,0,3,0,0,0,0.0,121.02,31.74309949449434,-3.6624322616911584,4.9839785209472085,0.0,5.687386274683562,0.0,4,1,1,0
1,2.9689922480620154,0,1,2,0,1,1,0.0,177.05,44.17341565377119,-4.444209500685197,10.633577208012662,0.0,16.169309733438947,6.093240070938415,4,0,1,0
1,2.9015151515151514,0,1,2,0,1,1,0.0,177.05,44.17341565377119,-4.444209500685197,10.216698334856808,0.0,16.169309733438947,6.093240070938415,4,0,1,0
0,2.994594594594594,0,1,4,0,1,1,0.0,304.05,65.44991759118793,-6.21833237868983,4.899909730850478,0.0,10.481923458755384,6.093240070938415,5,0,1,0
1,2.8507936507936504,0,0,4,0,0,0,0.0,84.03,29.35209266399827,-4.619737466474368,4.9839785209472085,0.0,5.687386274683562,0.0,3,1,1,0
1,2.247058823529412,0,0,7,0,0,1,0.0,205.04,49.964698215604805,-5.840589977313907,9.6944469149223,0.0,0.0,0.0,4,0,0,0
1,2.369369369369369,0,1,2,0,1,1,0.0,99.05,29.20058941613032,-3.0971658576835064,5.316788604006331,0.0,10.481923458755384,6.093240070938415,3,0,1,0
1,2.8523809523809525,0,0,4,0,0,0,0.0,84.03,29.35209266399827,-4.619737466474368,4.9839785209472085,0.0,5.687386274683562,0.0,3,1,1,0
0,2.1627906976744184,0,1,2,0,1,1,0.0,104.05,31.740085965709326,-2.7650942532689484,4.899909730850478,0.0,10.481923458755384,6.093240070938415,3,0,1,0
1,2.5414012738853504,0,1,3,0,1,1,0.0,191.05,46.50052918870476,-4.503276405110416,4.899909730850478,0.0,10.481923458755384,6.093240070938415,4,0,1,0
1,2.307017543859649,0,1,2,0,1,1,0.0,99.05,30.39719428950427,-3.0971658576835064,4.899909730850478,0.0,10.481923458755384,6.093240070938415,3,0,1,0
1,3.453333333333333,0,0,3,0,0,0,0.0,84.03,28.559660670124707,-3.046643438695143,4.9839785209472085,0.0,5.687386274683562,6.103966387748303,3,1,1,0
1,3.232876712328767,0,0,3,0,0,0,0.0,128.03,31.628706393452525,-4.429474094087178,4.9839785209472085,0.0,5.687386274683562,0.0,4,1,1,0
1,2.8142857142857145,0,0,4,0,0,0,0.0,84.03,29.35209266399827,-4.619737466474368,4.9839785209472085,0.0,5.687386274683562,0.0,3,1,1,0
1,3.2815829528158296,0,0,3,0,0,0,0.0,128.03,31.628706393452525,-4.429474094087178,4.9839785209472085,0.0,5.687386274683562,0.0,4,1,1,0
1,2.7142857142857144,0,1,2,0,1,1,0.0,184.05,45.97623460078686,-4.107749622828427,10.216698334856808,0.0,16.169309733438947,6.093240070938415,4,0,1,0
0,2.7142857142857144,0,1,2,0,1,1,0.0,184.05,45.97623460078686,-4.107749622828427,10.216698334856808,0.0,16.169309733438947,6.093240070938415,4,0,1,0
1,3.2280701754385963,0,1,2,0,1,1,0.0,170.05,43.402269377241154,-4.77979185249877,10.633577208012662,0.0,16.169309733438947,6.093240070938415,4,0,1,0
0,2.583333333333333,0,1,2,0,1,1,0.0,94.05,28.53124317840667,-3.428029018243848,5.316788604006331,0.0,10.481923458755384,6.093240070938415,3,0,1,0
0,3.3201970443349755,0,1,4,0,1,1,0.0,432.05,83.58332546749158,-7.5272634734555375,10.216698334856808,0.0,16.169309733438947,6.093240070938415,6,0,1,0
0,2.994594594594594,0,1,4,0,1,1,0.0,304.05,65.44991759118793,-6.21833237868983,4.899909730850478,0.0,10.481923458755384,6.093240070938415,5,0,1,0
1,3.2831050228310503,0,0,3,0,0,0,0.0,128.03,31.628706393452525,-4.429474094087178,4.9839785209472085,0.0,5.687386274683562,0.0,4,1,1,0
1,2.8603174603174604,0,0,4,0,0,0,0.0,84.03,29.35209266399827,-4.619737466474368,4.9839785209472085,0.0,5.687386274683562,0.0,3,1,1,0
0,3.277016742770168,0,0,3,0,0,0,0.0,128.03,31.628706393452525,-4.429474094087178,4.9839785209472085,0.0,5.687386274683562,0.0,4,1,1,0
1,2.135135135135135,1,0,7,0,0,0,0.0,31.07,66.22467709023857,-7.487102498574567,4.899909730850478,5.879988336435371,0.0,0.0,4,1,0,0
1,2.3766233766233764,1,0,7,0,0,0,0.0,79.03,29.91189324274398,-3.351040052360794,0.0,5.879988336435371,5.687386274683562,0.0,3,1,1,0
1,3.6125,0,0,4,0,0,0,0.0,89.03,28.571950678999706,-4.131677225870239,4.9839785209472085,0.0,5.687386274683562,0.0,3,1,1,0
1,1.948051948051948,1,0,7,0,0,0,0.0,91.06,67.48687056385303,-7.75555914914666,4.899909730850478,0.0,5.817862777835028,0.0,4,1,0,0
1,2.0729166666666665,1,0,10,0,0,0,0.0,103.07,65.71068977019353,-8.888271348902743,4.899909730850478,0.0,5.817862777835028,0.0,5,1,1,0
1,5.55,1,0,3,0,0,0,0.0,84.04,25.81509491982732,-3.7445854186299967,0.0,5.879988336435371,10.077801322358384,0.0,3,1,1,0
1,4.175438596491228,3,0,3,0,0,0,0.0,79.04,23.20562165130156,-3.0907266504098447,4.9839785209472085,5.879988336435371,5.687386274683562,0.0,3,2,1,0
1,2.391566265060241,1,0,7,0,0,0,0.0,100.07,69.12705132253065,-8.607894506918381,4.899909730850478,0.0,5.817862777835028,0.0,5,1,1,0
1,1.6896551724137931,0,0,8,0,0,0,0.0,79.02,34.1379458373968,-3.8890793736636273,4.9839785209472085,0.0,5.687386274683562,0.0,3,1,1,0
1,2.475609756097561,0,0,4,0,0,0,0.0,84.02,28.923629268732945,-4.3904227970471865,4.9839785209472085,0.0,5.687386274683562,0.0,3,1,1,0
1,2.159509202453988,1,0,8,0,0,0,0.0,159.06,57.58428247858668,-7.775754193282252,14.990996271787186,0.0,0.0,0.0,5,1,1,0
0,4.003703703703704,1,0,3,0,0,0,0.0,84.04,27.2239504760239,-4.081215299160991,0.0,5.879988336435371,5.687386274683562,0.0,3,1,1,0
1,4.185714285714286,0,0,4,0,0,0,0.0,84.03,28.01195997568722,-4.282858924663815,4.9839785209472085,0.0,10.077801322358384,0.0,3,1,1,0
1,3.0303030303030303,2,0,4,0,0,0,0.0,79.03,26.69119358379223,-3.6287116739889793,0.0,0.0,5.687386274683562,0.0,3,2,1,0
1,1.7671232876712328,0,0,7,0,0,0,0.0,74.02,31.34560140182752,-3.606461318567314,4.9839785209472085,0.0,5.687386274683562,0.0,3,1,1,0
1,1.846846846846847,1,0,7,0,0,0,0.0,91.06,67.46611154373377,-7.797053659783489,4.899909730850478,0.0,0.0,0.0,4,1,0,0
0,4.428571428571429,3,0,3,0,0,0,0.0,79.04,24.45197844428976,-3.0907266504098447,0.0,5.879988336435371,5.687386274683562,0.0,3,2,1,0
0,2.955223880597015,2,0,4,0,0,0,0.0,79.03,25.48804147433897,-3.6287116739889793,9.967957041894415,0.0,5.687386274683562,0.0,3,2,1,0
1,4.7,1,0,3,0,0,0,0.0,89.04,27.927396779871163,-3.593219199846853,0.0,5.879988336435371,5.687386274683562,0.0,3,1,1,0
1,3.7,1,0,3,0,0,0,0.0,79.03,27.204680572382543,-3.3114612816498754,0.0,5.879988336435371,5.687386274683562,0.0,3,1,1,0
1,1.9695121951219512,1,0,7,0,0,0,0.0,32.07,62.73655372654287,-8.323132930102792,14.990996271787186,0.0,0.0,0.0,4,1,0,0
1,2.0647058823529414,1,0,8,0,0,0,0.0,33.07,63.12136428630953,-8.712512856806711,14.990996271787186,0.0,0.0,0.0,4,1,0,0
1,2.102272727272727,1,0,9,0,0,0,0.0,100.07,63.77871342554623,-8.625063546082204,4.899909730850478,0.0,5.817862777835028,0.0,5,1,1,0
1,3.994444444444445,1,0,3,0,0,0,0.0,84.04,27.2239504760239,-4.081215299160991,0.0,5.879988336435371,5.687386274683562,0.0,3,1,1,0
0,2.619047619047619,1,0,6,0,0,0,0.0,74.03,27.469802920937923,-3.068682978783144,0.0,5.879988336435371,5.687386274683562,0.0,3,1,1,0
1,3.375,1,0,3,0,0,0,0.0,84.03,26.76169871583338,-3.852213438695143,0.0,5.879988336435371,5.687386274683562,0.0,3,1,1,0
0,1.3076923076923077,1,0,1,1,0,0,0.0,14.03,34.0769870255407,-4.455753892422734,4.483030857694624,0.0,5.687386274683562,0.0,1,0,0,0
0,1.180851063829787,1,0,2,1,0,0,0.0,14.03,33.6379122976379,-4.157873892422734,4.483030857694624,0.0,5.687386274683562,0.0,1,0,0,0
0,1.4678899082568808,0,0,1,0,0,0,0.0,19.03,49.89999629912812,-5.747541136845989,4.483030857694624,0.0,5.687386274683562,0.0,2,0,0,0
0,0.875,0,0,1,0,0,0,0.0,12.03,34.52627701280552,-3.700193245565609,0.0,0.0,0.0,0.0,1,0,0,0
0,2.732484076433121,0,0,2,0,0,1,0.0,94.06,69.14916154931619,-7.891242928741849,9.277568041766449,0.0,5.687386274683562,0.0,3,0,0,0
0,2.1079136690647484,0,0,2,0,0,1,0.0,25.05,51.438775969166365,-6.855767571184006,9.277568041766449,0.0,5.687386274683562,0.0,2,0,0,0
0,2.0,1,0,1,0,0,1,0.0,21.04,50.688980830470015,-5.678881577840301,9.277568041766449,0.0,5.687386274683562,0.0,2,0,0,0
0,1.7391304347826086,2,0,1,1,0,1,0.0,16.04,35.09339313064575,-4.393750067979068,9.277568041766449,0.0,5.687386274683562,0.0,1,0,0,0
0,1.6019417475728157,0,0,1,0,0,0,0.0,18.03,48.90827153430825,-5.052358957021756,4.483030857694624,0.0,5.687386274683562,0.0,2,0,0,0
0,1.03,1,0,2,1,0,0,0.0,14.03,34.744964704677336,-4.157873892422734,0.0,0.0,0.0,0.0,1,0,0,0
0,2.301775147928994,0,0,3,0,0,1,0.0,94.05,67.59657165129086,-8.557582531281437,9.277568041766449,0.0,5.687386274683562,0.0,3,0,0,0
0,1.2352941176470589,1,0,1,1,0,0,0.0,13.03,33.17344186134174,-3.756871146552438,4.483030857694624,0.0,5.687386274683562,0.0,1,0,0,0
0,1.3306451612903225,0,0,2,0,0,0,0.0,20.03,52.29986594366395,-6.143961085281186,0.0,0.0,0.0,0.0,2,0,0,0
0,1.6422018348623852,0,0,1,0,0,0,0.0,19.03,49.89999629912812,-5.747541136845989,4.483030857694624,0.0,5.687386274683562,0.0,2,0,0,0
0,1.9782608695652173,2,0,1,1,0,1,0.0,16.04,35.09339313064575,-4.393750067979068,9.277568041766449,0.0,5.687386274683562,0.0,1,0,0,0
0,0.946808510638298,0,0,1,0,0,0,0.0,13.03,35.130326882430225,-4.400123593014269,0.0,0.0,0.0,0.0,1,0,0,0
0,1.6697247706422018,0,0,1,0,0,0,0.0,19.03,49.89999629912812,-5.747541136845989,4.483030857694624,0.0,5.687386274683562,0.0,2,0,0,0
0,2.6546762589928057,1,0,2,1,0,1,0.0,27.06,53.16065480595006,-6.629259685561318,9.277568041766449,0.0,5.687386274683562,0.0,2,0,0,0
0,2.3491124260355027,0,0,3,0,0,1,0.0,94.05,67.59657165129086,-8.557582531281437,9.277568041766449,0.0,5.687386274683562,0.0,3,0,0,0
0,1.17,1,0,1,0,0,0,0.0,14.03,33.5911995019819,-4.140413892422734,4.483030857694624,0.0,5.687386274683562,0.0,1,0,0,0
0,1.098901098901099,1,0,1,1,0,0,0.0,14.03,34.0769870255407,-4.455753892422734,4.483030857694624,0.0,5.687386274683562,0.0,1,0,0,0
0,2.372727272727273,1,0,1,0,0,1,0.0,21.04,50.688980830470015,-5.678881577840301,9.277568041766449,0.0,5.687386274683562,0.0,2,0,0,0
0,1.223529411764706,1,0,1,1,0,0,0.0,13.03,33.17344186134174,-3.756871146552438,4.483030857694624,0.0,5.687386274683562,0.0,1,0,0,0
0,2.7716535433070866,0,0,1,0,0,1,0.0,25.06,54.20190221689643,-6.1898409465703095,9.277568041766449,0.0,5.687386274683562,0.0,2,0,0,0
1,2.859872611464968,0,0,2,0,0,1,0.0,94.06,69.14916154931619,-7.891242928741849,9.277568041766449,0.0,5.687386274683562,0.0,3,0,0,0
0,1.0849056603773586,1,0,2,1,0,0,0.0,15.03,35.61589297474541,-4.855619878785687,0.0,0.0,0.0,0.0,1,0,0,0
0,1.2966101694915255,0,0,2,0,0,0,0.0,19.03,51.42666361302109,-5.4496611368459895,0.0,0.0,0.0,0.0,2,0,0,0
0,2.622047244094488,0,0,1,0,0,1,0.0,25.06,54.20190221689643,-6.1898409465703095,9.277568041766449,0.0,5.687386274683562,0.0,2,0,0,0
0,1.2641509433962264,1,0,1,0,0,0,0.0,15.03,34.44851349697596,-4.838159878785687,4.483030857694624,0.0,5.687386274683562,0.0,1,0,0,0
0,1.2358490566037736,1,0,1,0,0,0,0.0,15.03,34.44851349697596,-4.838159878785687,4.483030857694624,0.0,5.687386274683562,0.0,1,0,0,0
0,1.4563106796116505,0,0,1,0,0,0,0.0,18.03,48.90827153430825,-5.052358957021756,4.483030857694624,0.0,5.687386274683562,0.0,2,0,0,0
0,2.2,1,0,1,0,0,1,0.0,21.04,50.688980830470015,-5.678881577840301,9.277568041766449,0.0,5.687386274683562,0.0,2,0,0,0
0,0.9878048780487804,0,0,1,0,0,0,0.0,12.03,32.62960222507727,-3.700193245565609,4.483030857694624,0.0,5.687386274683562,0.0,1,0,0,0
0,1.0588235294117647,1,0,1,1,0,0,0.0,13.03,33.17344186134174,-3.756871146552438,4.483030857694624,0.0,5.687386274683562,0.0,1,0,0,0
0,1.3296703296703296,1,0,1,1,0,0,0.0,14.03,34.0769870255407,-4.455753892422734,4.483030857694624,0.0,5.687386274683562,0.0,1,0,0,0
0,1.17,1,0,1,0,0,0,0.0,14.03,33.5911995019819,-4.140413892422734,4.483030857694624,0.0,5.687386274683562,0.0,1,0,0,0
0,2.158273381294964,0,0,2,0,0,1,0.0,25.05,51.438775969166365,-6.855767571184006,9.277568041766449,0.0,5.687386274683562,0.0,2,0,0,0
0,1.6019417475728157,0,0,1,0,0,0,0.0,18.03,48.90827153430825,-5.052358957021756,4.483030857694624,0.0,5.687386274683562,0.0,2,0,0,0
0,1.02,1,0,1,0,0,0,0.0,14.03,33.5911995019819,-4.140413892422734,4.483030857694624,0.0,5.687386274683562,0.0,1,0,0,0
0,4.184331797235023,3,0,7,0,0,5,0.0,443.1,60.97684380320765,-3.60623872841542,19.28352128306594,27.7448303414621,5.687386274683562,28.0248788578649,6,0,0,0
1,2.369369369369369,0,1,2,0,1,1,0.0,99.05,29.20058941613032,-3.0971658576835064,5.316788604006331,0.0,10.481923458755384,6.093240070938415,3,0,1,0
1,2.296969696969697,0,1,4,0,1,1,0.0,198.05,47.87017919527253,-4.898028676600786,4.899909730850478,0.0,10.481923458755384,6.093240070938415,4,0,1,0
1,2.7579617834394905,0,1,2,0,1,1,0.0,198.06,44.86060376325934,-4.366279388072358,10.216698334856808,0.0,16.169309733438947,6.093240070938415,4,0,1,0
1,1.783068783068783,0,1,9,0,1,1,0.0,139.05,47.721705798294025,-5.542908280475224,4.899909730850478,0.0,10.481923458755384,0.0,3,0,1,0
0,4.076555023923445,3,0,5,0,0,5,0.0,340.1,56.26653719247108,-3.42509448999758,19.28352128306594,27.7448303414621,5.687386274683562,28.0248788578649,5,0,0,0
1,2.5414012738853504,0,1,3,0,1,1,0.0,191.05,46.50052918870476,-4.503276405110416,4.899909730850478,0.0,10.481923458755384,6.093240070938415,4,0,1,0
1,2.3884892086330933,1,1,3,1,1,1,0.0,114.05,31.320952470518662,-3.218409322816961,4.899909730850478,0.0,10.481923458755384,6.093240070938415,3,0,1,0
0,1.8793103448275863,0,1,2,0,2,1,0.0,119.05,36.57686928558572,-3.569658388383926,4.899909730850478,0.0,10.481923458755384,6.093240070938415,3,0,1,0
1,2.0069444444444446,0,1,2,0,1,1,0.0,109.05,35.82815271079062,-2.431905459830624,4.899909730850478,0.0,10.481923458755384,0.0,3,0,1,0
1,2.7142857142857144,0,1,2,0,1,1,0.0,184.05,45.97623460078686,-4.107749622828427,10.216698334856808,0.0,16.169309733438947,6.093240070938415,4,0,1,0
0,4.070063694267516,2,0,4,1,0,2,0.0,322.05,70.91023657957648,-6.371871541716704,19.056083746785475,0.0,0.0,0.0,5,0,0,1
0,3.811023622047244,2,0,4,1,0,2,0.0,205.04,63.74699577328007,-4.791004874044445,19.056083746785475,0.0,0.0,0.0,4,0,0,0
0,3.4873949579831933,2,0,3,2,0,1,0.0,191.04,60.661170708768886,-5.229909024839596,9.6944469149223,0.0,0.0,0.0,4,0,0,0
0,4.337748344370861,2,0,4,1,0,2,0.0,322.05,70.44162800414364,-6.3353454837464085,19.056083746785475,0.0,0.0,0.0,5,0,0,1
0,3.453781512605042,4,0,3,2,0,1,0.0,191.04,57.89080639702146,-5.229909024839596,9.6944469149223,0.0,0.0,0.0,4,0,0,0
0,3.271523178807947,1,0,5,1,0,1,0.0,304.04,68.89130329231851,-7.293038331495264,9.6944469149223,0.0,0.0,0.0,5,0,0,1
0,4.164021164021164,2,0,4,1,0,2,0.0,313.05,71.35374432660203,-6.855608775502378,19.056083746785475,0.0,0.0,0.0,5,0,0,1
0,4.535483870967742,2,0,4,1,0,3,0.0,331.07,71.7568988685344,-6.2360299344475845,29.170402015551048,0.0,5.687386274683562,4.923311048817671,5,0,0,1
0,1.663716814159292,0,0,5,0,0,1,0.0,89.02,31.50156851737737,-3.1684206401968806,4.794537184071822,0.0,0.0,0.0,3,0,0,0
1,1.1571428571428573,0,0,8,0,0,1,0.0,104.02,39.3847028854206,-4.375444697164983,4.794537184071822,0.0,0.0,0.0,3,0,0,0
0,3.176,1,0,4,1,0,1,0.0,191.04,49.89625967853359,-5.5766736171875575,9.6944469149223,0.0,0.0,0.0,4,0,0,1
0,4.333333333333333,2,0,4,1,0,2,0.0,313.05,70.52412219487951,-6.535314155778061,19.056083746785475,0.0,4.39041504767482,0.0,5,0,0,1
0,4.273885350318471,2,0,4,1,0,2,0.0,322.05,70.91023657957648,-6.371871541716704,19.056083746785475,0.0,0.0,0.0,5,0,0,1
0,3.40119760479042,1,0,4,1,1,2,0.0,226.05,58.72548165874522,-5.316113254310224,14.261546562713654,0.0,4.794537184071822,11.694290881922104,4,0,0,1
1,1.7982456140350878,0,0,6,0,0,1,0.0,94.03,38.73652680785819,-2.860001023729108,4.794537184071822,0.0,0.0,0.0,3,0,0,0
0,3.503875968992248,2,0,4,1,0,2,0.0,198.04,54.93061132981215,-4.7999148785794725,19.056083746785475,5.907179729351506,0.0,0.0,4,0,0,1
1,1.565217391304348,0,0,5,0,0,0,0.0,94.01,41.33497234667986,-4.305692033550282,4.899909730850478,0.0,0.0,0.0,3,0,0,0
1,1.4344262295081966,0,0,6,0,0,1,0.0,94.02,33.79771418333012,-3.572070765684227,4.794537184071822,0.0,0.0,0.0,3,0,0,0
0,1.0598290598290598,0,0,6,1,0,0,0.0,89.01,34.01495553928749,-3.665864723345419,0.0,0.0,0.0,0.0,3,0,0,0
1,1.4251968503937007,0,0,7,1,0,1,0.0,104.02,35.87841939445654,-4.231868490203281,4.794537184071822,0.0,0.0,0.0,3,0,0,0
1,0.9157894736842104,0,0,5,0,0,0,0.0,43.01,32.406011284325004,-2.928010259828034,4.899909730850478,0.0,0.0,0.0,2,0,0,0
0,2.652631578947368,1,0,4,1,0,1,0.0,104.03,43.61658969349031,-3.963265882835503,9.6944469149223,0.0,0.0,0.0,3,0,0,0
0,3.543307086614173,3,0,4,1,0,2,0.0,205.04,62.3385063892605,-4.791004874044445,19.056083746785475,0.0,0.0,0.0,4,0,0,0
0,1.8705882352941177,1,0,4,0,0,1,0.0,46.02,33.107124477839534,-2.475551788021193,4.794537184071822,0.0,0.0,0.0,2,0,0,0
0,4.115646258503402,2,0,4,1,0,2,0.0,304.04,73.4097454711492,-6.121677501149163,19.056083746785475,0.0,0.0,0.0,5,0,0,1
1,1.8421052631578947,0,0,5,3,0,1,0.0,104.02,39.381866210660434,-3.5128084546611333,4.794537184071822,0.0,0.0,0.0,3,0,0,0
1,2.203883495145631,0,0,5,0,0,1,0.0,52.04,31.872576295023293,-3.0920150514719325,15.01422799961605,0.0,5.687386274683562,0.0,2,0,0,0
0,2.84251968503937,1,0,4,2,0,2,0.0,124.04,43.634968245419344,-5.116808951211361,14.48898409899412,0.0,0.0,0.0,3,0,0,0
1,0.9252336448598132,0,0,5,0,0,0,0.0,46.01,31.343484433488253,-3.470151774540514,4.899909730850478,0.0,0.0,0.0,2,0,0,0
1,0.4960629921259842,0,0,10,0,0,0,0.0,43.01,38.48450770045615,-2.6060209117247446,0.0,0.0,0.0,0.0,2,0,0,0
1,1.6890756302521008,0,0,6,0,0,1,0.0,94.02,33.79771418333012,-3.572070765684227,4.794537184071822,0.0,0.0,0.0,3,0,0,0
1,0.8058252427184466,0,0,6,0,0,0,0.0,46.01,34.77316969818383,-3.336261774540514,0.0,0.0,0.0,0.0,2,0,0,0
1,1.4344262295081966,0,0,6,0,0,1,0.0,94.02,33.79771418333012,-3.572070765684227,4.794537184071822,0.0,0.0,0.0,3,0,0,0
0,2.88695652173913,1,0,4,1,0,1,0.0,177.03,52.09851568573659,-5.315551651585512,9.6944469149223,0.0,0.0,0.0,4,0,0,1
0,2.168421052631579,0,0,5,0,0,1,0.0,89.02,32.45399701328796,-3.599743425711944,4.794537184071822,0.0,0.0,0.0,3,0,0,0
0,1.391304347826087,0,0,5,0,0,0,0.0,94.01,41.33497234667986,-4.305692033550282,4.899909730850478,0.0,0.0,0.0,3,0,0,0
1,2.3445378151260505,2,0,6,0,0,2,0.0,104.04,39.95465502866399,-3.147402900173091,14.48898409899412,0.0,0.0,0.0,3,0,0,0
1,2.386363636363636,1,0,6,0,0,2,0.0,109.04,38.52894742434725,-3.906266260499886,9.589074368143644,5.907179729351506,5.687386274683562,5.917906046161393,3,0,0,0
1,1.849056603773585,0,0,5,1,0,1,0.0,94.02,33.077559831926045,-3.428136724484012,4.794537184071822,0.0,0.0,0.0,3,0,0,0
0,2.631578947368421,2,0,4,1,0,1,0.0,104.03,41.637296849993625,-3.963265882835503,9.6944469149223,0.0,0.0,0.0,3,0,0,0
0,3.0903225806451613,1,0,5,1,0,1,0.0,295.03,73.65773794970598,-6.590236294448443,9.6944469149223,0.0,0.0,0.0,5,0,0,1
1,1.6891891891891893,1,0,7,0,0,0,0.0,184.02,54.97914869894731,-6.233347541152014,9.883888251797686,0.0,0.0,0.0,4,1,0,0
1,1.9565217391304348,1,0,6,0,0,0,0.0,85.05,62.84962421344161,-7.621470142878857,0.0,0.0,5.817862777835028,0.0,3,1,0,0
1,2.559748427672956,0,1,2,0,1,1,0.0,191.05,44.412088642556384,-4.637166405110416,10.216698334856808,0.0,16.169309733438947,6.093240070938415,4,0,1,0
1,2.100558659217877,0,0,11,0,0,0,0.0,286.05,53.96457540056762,-6.031426830166884,4.899909730850478,0.0,5.687386274683562,0.0,5,0,0,1
0,2.6065573770491803,0,1,4,0,1,1,0.0,212.05,47.59551206289025,-5.95316238065967,10.216698334856808,0.0,16.169309733438947,6.093240070938415,4,0,1,0
1,1.9772727272727275,1,0,6,0,0,0,0.0,177.04,50.1218814096541,-5.4023155979340975,4.899909730850478,0.0,5.817862777835028,0.0,4,0,0,1
1,2.511111111111111,0,1,2,0,1,1,0.0,205.05,47.66734065391157,-5.05214062266123,10.216698334856808,0.0,16.169309733438947,6.093240070938415,4,0,1,0
1,2.56140350877193,0,1,2,0,1,1,0.0,198.05,44.44303173482662,-5.165808676600786,10.216698334856808,0.0,16.169309733438947,6.093240070938415,4,0,1,0
1,1.8303811057434247,0,0,7,0,0,0,0.0,184.04,51.00186544930106,-6.7029076534431,4.899909730850478,0.0,0.0,0.0,4,0,0,1
1,2.7241379310344827,1,0,7,0,0,1,0.0,313.05,66.33288331880132,-7.574529534575557,9.6944469149223,0.0,5.687386274683562,0.0,5,0,0,1
1,1.917808219178082,0,0,7,0,0,0,0.0,184.04,47.18099981683423,-5.539575681668996,4.899909730850478,0.0,5.687386274683562,0.0,4,0,0,1
1,1.7463768115942029,0,0,7,0,0,0,0.0,177.03,50.63269043343562,-5.755796304058966,4.899909730850478,0.0,0.0,0.0,4,0,0,1
1,2.636363636363636,0,1,3,0,1,1,0.0,198.05,45.77548946824,-5.031918676600785,10.216698334856808,0.0,16.169309733438947,6.093240070938415,4,0,1,0
1,2.848148148148148,0,0,7,0,0,2,0.0,322.07,67.82508524779516,-7.51406127599328,9.622004595302569,0.0,5.687386274683562,10.023291153407584,5,0,0,1
1,2.467836257309941,0,1,2,0,1,1,0.0,198.05,44.44303173482662,-5.165808676600786,10.216698334856808,0.0,16.169309733438947,6.093240070938415,4,0,1,0
1,2.169354838709677,0,0,5,2,0,0,0.0,177.03,51.98127820512492,-5.037268248956625,4.899909730850478,0.0,0.0,0.0,4,0,0,1
1,1.805555555555556,0,0,7,0,0,0,0.0,184.03,51.928269944409465,-6.011813136801354,4.899909730850478,0.0,0.0,0.0,4,1,0,0
1,2.141891891891892,0,0,7,0,0,0,0.0,191.04,49.30715957413888,-6.016402159049202,4.899909730850478,0.0,0.0,0.0,4,0,0,1
1,2.353333333333333,1,0,7,0,0,1,0.0,198.05,48.6603638291192,-5.469403885858275,9.6944469149223,5.907179729351506,0.0,5.907179729351506,4,0,0,1
1,2.5786163522012577,0,1,2,0,1,1,0.0,191.05,44.412088642556384,-4.637166405110416,10.216698334856808,0.0,16.169309733438947,6.093240070938415,4,0,1,0
0,1.9727891156462585,1,0,8,0,0,0,0.0,149.05,61.902901180611806,-7.800331510326337,4.899909730850478,0.0,5.817862777835028,0.0,4,1,0,0
1,2.508771929824561,0,1,2,0,1,1,0.0,198.05,44.44303173482662,-5.165808676600786,10.216698334856808,0.0,16.169309733438947,6.093240070938415,4,0,1,0
1,2.6289308176100628,0,1,2,0,1,1,0.0,191.05,48.43760924733442,-3.770466405110416,9.799819461700956,0.0,16.169309733438947,0.0,4,0,1,0
1,2.216216216216216,0,0,7,0,0,0,0.0,191.04,49.30715957413888,-6.016402159049202,4.899909730850478,5.583020141642242,0.0,0.0,4,0,0,1
0,2.198581560283688,0,1,2,0,1,1,0.0,109.05,31.78138397616401,-3.298605459830625,4.899909730850478,0.0,10.481923458755384,6.093240070938415,3,0,1,0
1,2.52046783625731,0,1,2,0,1,1,0.0,198.05,44.44303173482662,-5.165808676600786,10.216698334856808,0.0,16.169309733438947,6.093240070938415,4,0,1,0
1,2.0878378378378377,0,0,7,0,0,0,0.0,191.04,49.30715957413888,-6.016402159049202,4.899909730850478,0.0,0.0,0.0,4,0,0,1
1,2.112676056338028,0,0,7,0,0,0,0.0,184.04,48.38668019783972,-5.322939041117455,4.899909730850478,0.0,0.0,0.0,4,0,0,1
1,2.497076023391813,0,1,2,0,1,1,0.0,198.05,44.44303173482662,-5.165808676600786,10.216698334856808,0.0,16.169309733438947,6.093240070938415,4,0,1,0
0,2.448087431693989,0,1,2,0,1,1,0.0,205.05,45.66681276335764,-5.69372062266123,10.216698334856808,0.0,16.169309733438947,6.093240070938415,4,0,1,0
1,1.6267605633802815,0,0,7,0,0,0,0.0,177.03,50.16639101091744,-5.752944201616479,9.998591539151516,0.0,0.0,0.0,4,0,0,1
1,2.4444444444444446,0,1,2,0,1,1,0.0,198.05,44.44303173482662,-5.165808676600786,10.216698334856808,0.0,16.169309733438947,6.093240070938415,4,0,1,0
0,2.2301587301587302,1,0,6,0,0,0,0.0,177.04,49.07494013480799,-5.090518951211361,4.899909730850478,0.0,0.0,0.0,4,0,0,1
